"bénéficiaire","département","montant versé en 2013 (€)","nature de la subvention","programme budgétaire","attributeur","département attributeur","mandat attributeur","année d'octroi de la subvention","prénom","nom","sexe","groupe","url_institution","url_nosparlementaires","url_nosparlementaires_api"
"Ass générale des familles du 17ème et 18ème arrdts","",2500,"Subvention fonctionnement",224,"CHARON Pierre",75,"Sénateur","","Pierre","Charon","H","UMP","http://www.senat.fr/senateur/charon_pierre11080n.html","http://www.nossenateurs.fr/pierre-charon","http://www.nossenateurs.fr/pierre-charon/xml"
"Ass Parents d'élèves du Conservatoire de Rouen","",2000,"Subvention fonctionnement",224,"MORIN-DESAILLY Catherine",76,"Sénateur","","Catherine","Morin-Desailly","F","UDI","http://www.senat.fr/senateur/morin_desailly_catherine04070g.html","http://www.nossenateurs.fr/catherine-morin-desailly","http://www.nossenateurs.fr/catherine-morin-desailly/xml"
"Ass pour la Sauvegarde du Site de Vi du Val Ygot (A.S.S.V.Y.A.)","",1000,"Subvention fonctionnement",224,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Ass Révolutives – Revue de l'an 2","",5000,"Subvention fonctionnement",180,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Ass Sportive et Culturelle du Canton de Criquetot l'Esneval","",1000,"Subvention fonctionnement",224,"REVET Charles",76,"Sénateur","","Charles","Revet","H","UMP","http://www.senat.fr/senateur/revet_charles95062k.html","http://www.nossenateurs.fr/charles-revet","http://www.nossenateurs.fr/charles-revet/xml"
"Ass Théâtre en Seine et Marne","",2500,"Subvention fonctionnement",224,"BILLOUT Michel",77,"Sénateur","","Michel","Billout","H","CRC","http://www.senat.fr/senateur/billout_michel04054g.html","http://www.nossenateurs.fr/michel-billout","http://www.nossenateurs.fr/michel-billout/xml"
"Ass villa belle belle belle","",3000,"NC",163,"JOUANNO Chantal",75,"Sénateur","","Chantal","Jouanno","F","UDI","http://www.senat.fr/senateur/jouanno_chantal09001p.html","http://www.nossenateurs.fr/chantal-jouanno","http://www.nossenateurs.fr/chantal-jouanno/xml"
"Ass ZAREA","",2000,"NC",163,"LASSERRE Jean-Jacques",64,"Sénateur","","Jean-Jacques","Lasserre","H","UDI","http://www.senat.fr/senateur/lasserre_jean_jacques11111c.html","http://www.nossenateurs.fr/jean-jacques-lasserre","http://www.nossenateurs.fr/jean-jacques-lasserre/xml"
"Ass. BETZULA","",1000,"NC",163,"LASSERRE Jean-Jacques",64,"Sénateur","","Jean-Jacques","Lasserre","H","UDI","http://www.senat.fr/senateur/lasserre_jean_jacques11111c.html","http://www.nossenateurs.fr/jean-jacques-lasserre","http://www.nossenateurs.fr/jean-jacques-lasserre/xml"
"Ass. Centre animation Figanières","",2000,"NC",163,"COLLOMBAT Pierre-Yves",83,"Sénateur","","Pierre-Yves","Collombat","H","RDSE","http://www.senat.fr/senateur/collombat_pierre_yves04038g.html","http://www.nossenateurs.fr/pierre-yves-collombat","http://www.nossenateurs.fr/pierre-yves-collombat/xml"
"Assemblée européenne des citoyens HCA France","",5000,"Développer contact entre citoyens européens",105,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"Asso Européenne des jeunes entrepreneurs","",3000,"Promouvoir les politiques, institutions européennes",105,"KELLER Fabienne",67,"Sénateur","","Fabienne","Keller","F","UMP","http://www.senat.fr/senateur/keller_fabienne04061f.html","http://www.nossenateurs.fr/fabienne-keller","http://www.nossenateurs.fr/fabienne-keller/xml"
"Asso frenz School d'Auckland","",9000,"Appui aux activités",185,"FERRAND André",999,"Sénateur","","André","Ferrand","H","UMP","http://www.senat.fr/senateur/ferrand_andre98019u.html","http://www.nossenateurs.fr/andre-ferrand","http://www.nossenateurs.fr/andre-ferrand/xml"
"Association ""Act 12 Millau""","",4000,"Subvention fonctionnement",224,"FAUCONNIER Alain",12,"Sénateur","","Alain","Fauconnier","H","SOC","http://www.senat.fr/senateur/fauconnier_alain08066d.html","http://www.nossenateurs.fr/alain-fauconnier","http://www.nossenateurs.fr/alain-fauconnier/xml"
"Association ""AILD toits de vie""","",10000,"NC",177,"BAILLY Dominique",59,"Sénateur","","Dominique","Bailly","H","SOC","http://www.senat.fr/senateur/bailly_dominique11039m.html","http://www.nossenateurs.fr/dominique-bailly","http://www.nossenateurs.fr/dominique-bailly/xml"
"Association ""Anim'a moy""","",2000,"NC",163,"MAZARS Stéphane",12,"Sénateur","","Stéphane","Mazars","H","RDSE","http://www.senat.fr/senateur/mazars_stephane12039e.html","http://www.nossenateurs.fr/stephane-mazars","http://www.nossenateurs.fr/stephane-mazars/xml"
"Association ""Au Sud du Nord""","",10000,"Subvention fonctionnement",224,"CAMPION Claire-Lise",91,"Sénateur","","Claire-Lise","Campion","F","SOC","http://www.senat.fr/senateur/campion_claire_lise00003c.html","http://www.nossenateurs.fr/claire-lise-campion","http://www.nossenateurs.fr/claire-lise-campion/xml"
"Association ""Batterie fanfare les bleus de la Saulx""","",1000,"Subvention fonctionnement",224,"LONGUET Gérard",55,"Sénateur","","Gérard","Longuet","H","UMP","http://www.senat.fr/senateur/longuet_gerard01048v.html","http://www.nossenateurs.fr/gerard-longuet","http://www.nossenateurs.fr/gerard-longuet/xml"
"Association ""Bicentenaire 2013""","",9000,"Subvention fonctionnement",224,"ANZIANI Alain",33,"Sénateur","","Alain","Anziani","H","SOC","http://www.senat.fr/senateur/anziani_alain08025t.html","http://www.nossenateurs.fr/alain-anziani","http://www.nossenateurs.fr/alain-anziani/xml"
"Association ""Bouvines 2014""","",20000,"Subvention fonctionnement",175,"VANDIERENDONCK René",59,"Sénateur","","René","Vandierendonck","H","SOC","http://www.senat.fr/senateur/vandierendonck_rene11037k.html","http://www.nossenateurs.fr/rene-vandierendonck","http://www.nossenateurs.fr/rene-vandierendonck/xml"
"Association ""Cahors Blues festival""","",7500,"Subvention fonctionnement",224,"MIQUEL Gérard",46,"Sénateur","","Gérard","Miquel","H","SOC","http://www.senat.fr/senateur/miquel_gerard92039x.html","http://www.nossenateurs.fr/gerard-miquel","http://www.nossenateurs.fr/gerard-miquel/xml"
"Association ""Campagne 1814 des 4 victoires""","",10000,"Organisation de la commémoration du bicentenaire de la campagne de France de 1814, les 31 mai et 1er juin 2014",167,"SAVARY René-Paul",51,"Sénateur","","René-Paul","Savary","H","UMP","http://www.senat.fr/senateur/savary_rene_paul11097x.html","http://www.nossenateurs.fr/rene-paul-savary","http://www.nossenateurs.fr/rene-paul-savary/xml"
"Association ""Charles de Gaulle Yvonne Vendroux""","",50000,"Réalisation d'une sculpture représentant les époux de Gaulle",167,"BOUCHART Natacha",62,"Sénateur","","Natacha","Bouchart","F","UMP","http://www.senat.fr/senateur/bouchart_natacha11060j.html","http://www.nossenateurs.fr/natacha-bouchart","http://www.nossenateurs.fr/natacha-bouchart/xml"
"Association ""Chemin de fer historique de la voie sacrée""","",7500,"Subvention fonctionnement",224,"LONGUET Gérard",55,"Sénateur","","Gérard","Longuet","H","UMP","http://www.senat.fr/senateur/longuet_gerard01048v.html","http://www.nossenateurs.fr/gerard-longuet","http://www.nossenateurs.fr/gerard-longuet/xml"
"Association ""Compagnie de théâtre Intrusion""","",3000,"Subvention fonctionnement",224,"LAMURE Elisabeth",69,"Sénateur","","Élisabeth","Lamure","F","UMP","http://www.senat.fr/senateur/lamure_elisabeth04049k.html","http://www.nossenateurs.fr/elisabeth-lamure","http://www.nossenateurs.fr/elisabeth-lamure/xml"
"Association ""Des Etoiles et des Ailes""","",5000,"Subvention fonctionnement",224,"MIRASSOU Jean-Jacques",31,"Sénateur","","Jean-Jacques","Mirassou","H","SOC","http://www.senat.fr/senateur/mirassou_jean_jacques08033t.html","http://www.nossenateurs.fr/jean-jacques-mirassou","http://www.nossenateurs.fr/jean-jacques-mirassou/xml"
"Association ""Dispensaire Hahnemann""","",7000,"Centre médical pour patients en situation précaire",204,"DESESSARD Jean",75,"Sénateur","","Jean","Desessard","H","ECO","http://www.senat.fr/senateur/desessard_jean04067m.html","http://www.nossenateurs.fr/jean-desessard","http://www.nossenateurs.fr/jean-desessard/xml"
"Association ""Douai Boxing Club""","",10000,"NC",219,"BAILLY Gérard",39,"Sénateur","","Gérard","Bailly","H","UMP","http://www.senat.fr/senateur/bailly_gerard01008m.html","http://www.nossenateurs.fr/gerard-bailly","http://www.nossenateurs.fr/gerard-bailly/xml"
"Association ""Encore plus""","",5000,"Fonctionnement",139,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"Association ""Faîtes des Lumières""","",3000,"NC",163,"DULAIT André",79,"Sénateur","","André","Dulait","H","UMP","http://www.senat.fr/senateur/dulait_andre95028h.html","http://www.nossenateurs.fr/andre-dulait","http://www.nossenateurs.fr/andre-dulait/xml"
"Association ""Fid""Argentières""","",2000,"Subvention fonctionnement",224,"LAMURE Elisabeth",69,"Sénateur","","Élisabeth","Lamure","F","UMP","http://www.senat.fr/senateur/lamure_elisabeth04049k.html","http://www.nossenateurs.fr/elisabeth-lamure","http://www.nossenateurs.fr/elisabeth-lamure/xml"
"Association ""Générations futures""","",20000,"Fonctionnement",206,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Association ""Génériques""","",20000,"Subvention fonctionnement",224,"ASSOULINE David",75,"Sénateur","","David","Assouline","H","SOC","http://www.senat.fr/senateur/assouline_david04059m.html","http://www.nossenateurs.fr/david-assouline","http://www.nossenateurs.fr/david-assouline/xml"
"Association ""Génériques""","",70000,"Subvention fonctionnement",224,"CAFFET Jean-Pierre",75,"Sénateur","","Jean-Pierre","Caffet","H","SOC","http://www.senat.fr/senateur/caffet_jean_pierre04066l.html","http://www.nossenateurs.fr/jean-pierre-caffet","http://www.nossenateurs.fr/jean-pierre-caffet/xml"
"Association ""Georges Rouquier""","",4000,"Subvention fonctionnement",175,"MAZARS Stéphane",12,"Sénateur","","Stéphane","Mazars","H","RDSE","http://www.senat.fr/senateur/mazars_stephane12039e.html","http://www.nossenateurs.fr/stephane-mazars","http://www.nossenateurs.fr/stephane-mazars/xml"
"Association ""Gombervaux""","",3300,"Subvention fonctionnement",175,"LONGUET Gérard",55,"Sénateur","","Gérard","Longuet","H","UMP","http://www.senat.fr/senateur/longuet_gerard01048v.html","http://www.nossenateurs.fr/gerard-longuet","http://www.nossenateurs.fr/gerard-longuet/xml"
"Association ""Graines de terroir""","",3000,"Fonctionnement",206,"COLLIN Yvon",82,"Sénateur","","Yvon","Collin","H","RDSE","http://www.senat.fr/senateur/collin_yvon88008l.html","http://www.nossenateurs.fr/yvon-collin","http://www.nossenateurs.fr/yvon-collin/xml"
"Association ""habitat et humanisme""","",20000,"NC",177,"LIENEMANN Marie-Noëlle",75,"Sénateur","","Marie-Noëlle","Lienemann","F","SOC","http://www.senat.fr/senateur/lienemann_marie_noelle11077t.html","http://www.nossenateurs.fr/marie-noelle-lienemann","http://www.nossenateurs.fr/marie-noelle-lienemann/xml"
"Association ""Harmonie Fanfare riolaise""","",2200,"Subvention fonctionnement",224,"MICHEL Jean-Pierre",70,"Sénateur","","Jean-Pierre","Michel","H","SOC","http://www.senat.fr/senateur/michel_jean_pierre04084n.html","http://www.nossenateurs.fr/jean-pierre-michel","http://www.nossenateurs.fr/jean-pierre-michel/xml"
"Association ""Histoire(s) du Pays de Jaurès""","",20000,"Subvention fonctionnement",224,"LIENEMANN Marie-Noëlle",75,"Sénateur","","Marie-Noëlle","Lienemann","F","SOC","http://www.senat.fr/senateur/lienemann_marie_noelle11077t.html","http://www.nossenateurs.fr/marie-noelle-lienemann","http://www.nossenateurs.fr/marie-noelle-lienemann/xml"
"Association ""Idées""","",3000,"Subvention fonctionnement",224,"FAUCONNIER Alain",12,"Sénateur","","Alain","Fauconnier","H","SOC","http://www.senat.fr/senateur/fauconnier_alain08066d.html","http://www.nossenateurs.fr/alain-fauconnier","http://www.nossenateurs.fr/alain-fauconnier/xml"
"Association ""Inf'OGM""","",10000,"Fonctionnement",206,"PLACE Jean-Vincent",91,"Sénateur","","Jean-Vincent","Placé","H","ECO","http://www.senat.fr/senateur/place_jean_vincent11069t.html","http://www.nossenateurs.fr/jean-vincent-place","http://www.nossenateurs.fr/jean-vincent-place/xml"
"Association ""Jazz en Comminges""","",50000,"Subvention fonctionnement",224,"AUBAN Bertrand",31,"Sénateur","","Bertrand","Auban","H","SOC","http://www.senat.fr/senateur/auban_bertrand98011l.html","http://www.nossenateurs.fr/bertrand-auban","http://www.nossenateurs.fr/bertrand-auban/xml"
"Association ""La Brette"" - Patrimoine Saint-Symphorien","",300,"Subvention fonctionnement",175,"BERTRAND Alain",48,"Sénateur","","Alain","Bertrand","H","RDSE","http://www.senat.fr/senateur/bertrand_alain11081p.html","http://www.nossenateurs.fr/alain-bertrand","http://www.nossenateurs.fr/alain-bertrand/xml"
"Association ""La Comète""","",15000,"Organisation d'un festival international de cinéma de guerre à Châlons-en-Champagne intitulé War and Screen",167,"SAVARY René-Paul",51,"Sénateur","","René-Paul","Savary","H","UMP","http://www.senat.fr/senateur/savary_rene_paul11097x.html","http://www.nossenateurs.fr/rene-paul-savary","http://www.nossenateurs.fr/rene-paul-savary/xml"
"Association ""La Couronne verte""","",5000,"Subvention fonctionnement",224,"DESPLAN Félix",971,"Sénateur","","Félix","Desplan","H","SOC","http://www.senat.fr/senateur/desplan_felix11113e.html","http://www.nossenateurs.fr/felix-desplan","http://www.nossenateurs.fr/felix-desplan/xml"
"Association ""La Floureto""","",6000,"Subvention fonctionnement",224,"VALL Raymond",32,"Sénateur","","Raymond","Vall","H","RDSE","http://www.senat.fr/senateur/vall_raymond08049c.html","http://www.nossenateurs.fr/raymond-vall","http://www.nossenateurs.fr/raymond-vall/xml"
"Association ""La Luciole""","",5000,"NC",219,"DESPLAN Félix",971,"Sénateur","","Félix","Desplan","H","SOC","http://www.senat.fr/senateur/desplan_felix11113e.html","http://www.nossenateurs.fr/felix-desplan","http://www.nossenateurs.fr/felix-desplan/xml"
"Association ""La Palène""","",15000,"Subvention fonctionnement",224,"BONNEFOY Nicole",16,"Sénateur","","Nicole","Bonnefoy","F","SOC","http://www.senat.fr/senateur/bonnefoy_nicole08060w.html","http://www.nossenateurs.fr/nicole-bonnefoy","http://www.nossenateurs.fr/nicole-bonnefoy/xml"
"Association ""Le cinéma s'expose""","",3000,"Subvention fonctionnement",224,"GOURNAC Alain",78,"Sénateur","","Alain","Gournac","H","UMP","http://www.senat.fr/senateur/gournac_alain95035g.html","http://www.nossenateurs.fr/alain-gournac","http://www.nossenateurs.fr/alain-gournac/xml"
"Association ""Le Printemps des poètes""","",15000,"Subvention fonctionnement",224,"TASCA Catherine",78,"Sénateur","","Catherine","Tasca","F","SOC","http://www.senat.fr/senateur/tasca_catherine04056j.html","http://www.nossenateurs.fr/catherine-tasca","http://www.nossenateurs.fr/catherine-tasca/xml"
"Association ""Lei Gimerri""","",2000,"NC",163,"COLLOMBAT Pierre-Yves",83,"Sénateur","","Pierre-Yves","Collombat","H","RDSE","http://www.senat.fr/senateur/collombat_pierre_yves04038g.html","http://www.nossenateurs.fr/pierre-yves-collombat","http://www.nossenateurs.fr/pierre-yves-collombat/xml"
"Association ""Les amis du moulin de Robert""","",15000,"NC",134,"DESESSARD Jean",75,"Sénateur","","Jean","Desessard","H","ECO","http://www.senat.fr/senateur/desessard_jean04067m.html","http://www.nossenateurs.fr/jean-desessard","http://www.nossenateurs.fr/jean-desessard/xml"
"Association ""Les amis du patrimoine""","",1500,"Subvention fonctionnement",224,"PIERRE Jackie",88,"Sénateur","","Jackie","Pierre","H","UMP","http://www.senat.fr/senateur/pierre_jackie04088s.html","http://www.nossenateurs.fr/jackie-pierre","http://www.nossenateurs.fr/jackie-pierre/xml"
"Association ""Les enfants animateurs de Sèvres""","",3000,"Fonctionnement",230,"GATTOLIN André",92,"Sénateur","","André","Gattolin","H","ECO","http://www.senat.fr/senateur/gattolin_andre11083r.html","http://www.nossenateurs.fr/andre-gattolin","http://www.nossenateurs.fr/andre-gattolin/xml"
"Association ""Lignières en Berry 2013","",2000,"NC",219,"POINTEREAU Rémy",18,"Sénateur","","Rémy","Pointereau","H","UMP","http://www.senat.fr/senateur/pointereau_remy05012a.html","http://www.nossenateurs.fr/remy-pointereau","http://www.nossenateurs.fr/remy-pointereau/xml"
"Association ""Los Agelots""","",2500,"Subvention fonctionnement",175,"NAVARRO Robert",34,"Sénateur","","Robert","Navarro","H","SOC","http://www.senat.fr/senateur/navarro_robert08021p.html","http://www.nossenateurs.fr/robert-navarro","http://www.nossenateurs.fr/robert-navarro/xml"
"Association ""Maîtrise de la langue et aide personnalisée"" (Egletons)","",2000,"Fonctionnement",230,"BOURZAI Bernadette",19,"Sénateur","","Bernadette","Bourzai","F","SOC","http://www.senat.fr/senateur/bourzai_bernadette08050u.html","http://www.nossenateurs.fr/bernadette-bourzai","http://www.nossenateurs.fr/bernadette-bourzai/xml"
"Association ""Moissac, ville de Justes oubliée""","",20000,"Organisation d'un colloque",167,"ASSOULINE David",75,"Sénateur","","David","Assouline","H","SOC","http://www.senat.fr/senateur/assouline_david04059m.html","http://www.nossenateurs.fr/david-assouline","http://www.nossenateurs.fr/david-assouline/xml"
"Association ""Musique et mémoire""","",20000,"Subvention fonctionnement",224,"MICHEL Jean-Pierre",70,"Sénateur","","Jean-Pierre","Michel","H","SOC","http://www.senat.fr/senateur/michel_jean_pierre04084n.html","http://www.nossenateurs.fr/jean-pierre-michel","http://www.nossenateurs.fr/jean-pierre-michel/xml"
"Association ""Nature en fête""","",4000,"Subvention fonctionnement",224,"HYEST Jean-Jacques",77,"Sénateur","","Jean-Jacques","Hyest","H","UMP","http://www.senat.fr/senateur/hyest_jean_jacques95039l.html","http://www.nossenateurs.fr/jean-jacques-hyest","http://www.nossenateurs.fr/jean-jacques-hyest/xml"
